id,groupkey,name,parent_id/id
product_category#1183,1183,FREILAUF F. LIMA,O#product_category#0
product_category#1184,1184,FREILAUF F. LIMA,O#product_category#0
product_category#1185,1185,FREILAUF F. LIMA,O#product_category#0
product_category#1186,1186,FREILAUF F. LIMA,O#product_category#0
product_category#1189,1189,FREILAUF,O#product_category#0
product_category#1193,1193,RIEMENSCHEIBEN,O#product_category#0
product_category#1194,1194,FREILAUF F. LIMA,O#product_category#0
product_category#1196,1196,FREILAUF F. LIMA,O#product_category#0
product_category#1197,1197,FREILAUF F. LIMA,O#product_category#0
product_category#1199,1199,LICHTMASCHINEN,O#product_category#0
product_category#1200,1200,ZUENDKABEL,O#product_category#0
product_category#1201,1201,ZUENDKABEL,O#product_category#0
product_category#1202,1202,ZUENDKABEL,O#product_category#0
product_category#1203,1203,ZUENDKABEL,O#product_category#0
product_category#1204,1204,ZUENDKABEL,O#product_category#0
product_category#1205,1205,ZUENDKABEL,O#product_category#0
product_category#1206,1206,ZUENDKABEL,O#product_category#0
product_category#1207,1207,ZUENDKABEL SAETZE,O#product_category#0
product_category#1208,1208,ZUENDKABEL SAETZE,O#product_category#0
product_category#1209,1209,ZUENDKABEL,O#product_category#0
product_category#1210,1210,ZUENDKABEL,O#product_category#0
product_category#1215,1215,ZUENDKABEL,O#product_category#0
product_category#1222,1222,ZUENDKABEL,O#product_category#0
product_category#1233,1233,ZUENDKABEL,O#product_category#0
product_category#1239,1239,ZUENDKABEL SAETZE,O#product_category#0
product_category#1249,1249,ZUENDKABEL,O#product_category#0
product_category#1250,1250,ZUENDUNGSTEILE,O#product_category#0
product_category#1251,1251,ZUENDUNGSTEILE,O#product_category#0
product_category#1252,1252,ZUENDUNGSTEILE,O#product_category#0
product_category#1253,1253,ZUENDUNGSTEILE,O#product_category#0
product_category#1254,1254,ZUENDUNGSTEILE,O#product_category#0
product_category#1255,1255,ZUENDUNGSTEILE,O#product_category#0
product_category#1257,1257,ZUENDKABEL,O#product_category#0
product_category#1259,1259,ZUENDUNGSTEILE,O#product_category#0
product_category#1260,1260,ZUENDUNGSTEILE,O#product_category#0
product_category#1261,1261,ZUENDUNGSTEILE,O#product_category#0
product_category#1262,1262,ZUENDUNGSTEILE,O#product_category#0
product_category#1263,1263,ZUENDUNGSTEILE,O#product_category#0
product_category#1264,1264,ZUENDUNGSTEILE,O#product_category#0
product_category#1265,1265,ZUENDUNGSTEILE,O#product_category#0
product_category#1266,1266,ZUENDUNGSTEILE,O#product_category#0
product_category#1267,1267,ZUENDUNGSTEILE,O#product_category#0
product_category#1272,1272,ZUENDUNGSTEILE,O#product_category#0
product_category#1273,1273,ZUENDUNGSTEILE,O#product_category#0
product_category#1274,1274,ZUENDSPULEN,O#product_category#0
product_category#1280,1280,ZUENDSPULEN,O#product_category#0
product_category#1281,1281,ZUENDSPULEN,O#product_category#0
product_category#1282,1282,ZUENDSPULEN,O#product_category#0
product_category#1283,1283,ZUENDSPULEN,O#product_category#0
product_category#1285,1285,ZUENDSPULEN,O#product_category#0
product_category#1286,1286,ZUENDSPULEN,O#product_category#0
product_category#1299,1299,ZUENDUNGSTEILE,O#product_category#0
product_category#1300,1300,ZUENDKERZEN,O#product_category#0
product_category#1301,1301,ZUENDKERZEN,O#product_category#0
product_category#1302,1302,ZUENDKERZEN,O#product_category#0
product_category#1303,1303,ZUENDKERZEN,O#product_category#0
product_category#1307,1307,ZUENDKERZEN,O#product_category#0
product_category#1308,1308,ZUENDKERZEN,O#product_category#0
product_category#1309,1309,ZUENDKERZEN,O#product_category#0
product_category#1312,1312,ZUENDKERZEN,O#product_category#0
product_category#1314,1314,ZUENDKERZEN,O#product_category#0
product_category#1320,1320,INDUSTRIEKERZEN,O#product_category#0
product_category#1322,1322,ZUENDKERZEN,O#product_category#0
product_category#1329,1329,ZUENDKERZEN,O#product_category#0
product_category#1330,1330,GLUEHKERZEN,O#product_category#0
product_category#1331,1331,GLUEHKERZEN,O#product_category#0
product_category#1332,1332,GLUEHKERZEN,O#product_category#0
product_category#1333,1333,GLUEHKERZEN,O#product_category#0
product_category#1334,1334,GLUEHKERZEN,O#product_category#0
product_category#1335,1335,GLUEHKERZEN,O#product_category#0
product_category#1336,1336,GLUEHKERZEN,O#product_category#0
product_category#1337,1337,GLUEHKERZEN,O#product_category#0
product_category#1338,1338,GLUEHKERZEN,O#product_category#0
product_category#1339,1339,GLUEHKERZEN,O#product_category#0
product_category#1340,1340,GLUEHKERZEN,O#product_category#0
product_category#1342,1342,GLUEHKERZEN,O#product_category#0
product_category#1347,1347,GLUEHKERZEN,O#product_category#0
product_category#1348,1348,GLUEHKERZEN,O#product_category#0
product_category#1352,1352,GLUEHKERZEN,O#product_category#0
product_category#1359,1359,GLUEHKERZEN,O#product_category#0
product_category#1360,1360,EINSPRITZDUESEN,O#product_category#0
product_category#1361,1361,EINSPRITZDUESEN,O#product_category#0
product_category#1362,1362,EINSPRITZDUESEN,O#product_category#0
product_category#1363,1363,EINSPRITZDUESEN,O#product_category#0
product_category#1364,1364,EINSPRITZDUESEN,O#product_category#0
product_category#1366,1366,EINSPRITZDUESEN,O#product_category#0
product_category#1367,1367,GLUEHKERZENSTEUERGEAET,O#product_category#0
product_category#1379,1379,EINSPRITZDUESEN,O#product_category#0
product_category#1380,1380,DUESENHALTER AT,O#product_category#0
product_category#1381,1381,DUESENSTOCK,O#product_category#0
product_category#1389,1389,DUESENHALTER,O#product_category#0
product_category#1399,1399,DUESENHALTER AT,O#product_category#0
product_category#1411,1411,ZUENDVERTEILER AUST.,O#product_category#0
product_category#1412,1412,ZUENDVERTEILER AUST.,O#product_category#0
product_category#1413,1413,ZUENDVERTEILER AUST.,O#product_category#0
product_category#1414,1414,ZUENDVERTEILER AUST.,O#product_category#0
product_category#1419,1419,ZUENDVERTEILER AUST.,O#product_category#0
product_category#1428,1428,STEUERGERAETE O.AUSTAU.,O#product_category#0
product_category#1429,1429,STEUERGERAETE M.AUSTAU.,O#product_category#0
product_category#1432,1432,STEUERGERAETE,O#product_category#0
product_category#1435,1435,STEUERGERAETE,O#product_category#0
product_category#1441,1441,STEUERGERAETE,O#product_category#0
product_category#1442,1442,STEUERGERAETE,O#product_category#0
product_category#1443,1443,STEUERGERAETE,O#product_category#0
product_category#1444,1444,STEUERGERAETE,O#product_category#0
product_category#1445,1445,STEUERGERAETE,O#product_category#0
product_category#1449,1449,STEUERGERAETE,O#product_category#0
product_category#1479,1479,ZUENDMODULE,O#product_category#0
product_category#1500,1500,BELEUCHTUNG,O#product_category#0
product_category#1501,1501,BELEUCHTUNG,O#product_category#0
product_category#1502,1502,BELEUCHTUNG,O#product_category#0
product_category#1503,1503,SCHEINWER.U.LEUCHTEN,O#product_category#0
product_category#1504,1504,BELEUCHTUNG,O#product_category#0
product_category#1505,1505,BELEUCHTUNG,O#product_category#0
product_category#1506,1506,BELEUCHTUNG,O#product_category#0
product_category#1507,1507,BELEUCHTUNG,O#product_category#0
product_category#1508,1508,BELEUCHTUNG,O#product_category#0
product_category#1509,1509,BELEUCHTUNG,O#product_category#0
product_category#1510,1510,BELEUCHTUNG,O#product_category#0
product_category#1512,1512,BELEUCHTUNG,O#product_category#0
product_category#1513,1513,BELEUCHTUNG,O#product_category#0
product_category#1514,1514,BELEUCHTUNG,O#product_category#0
product_category#1515,1515,BELEUCHTUNG,O#product_category#0
product_category#1516,1516,BELEUCHTUNG,O#product_category#0
product_category#1517,1517,BELEUCHTUNG,O#product_category#0
product_category#1518,1518,BELEUCHTUNG,O#product_category#0
product_category#1519,1519,BELEUCHTUNG,O#product_category#0
product_category#1523,1523,BELEUCHT.FZG.SPEZIF.,O#product_category#0
product_category#4519,4519,AZV,O#product_category#0
product_category#1525,1525,BELEUCHTUNG,O#product_category#0
product_category#1533,1533,BELEU.ZUSATZ DESIGN,O#product_category#0
product_category#1534,1534,BELEUCHTUNG,O#product_category#0
product_category#1599,1599,BELEUCHTUNG,O#product_category#0
product_category#1600,1600,AUTOLAMPEN,O#product_category#0
product_category#1601,1601,AUTOLAMPEN,O#product_category#0
product_category#1602,1602,AUTOLAMPEN,O#product_category#0
product_category#1603,1603,AUTOLAMPEN,O#product_category#0
product_category#1604,1604,AUTOLAMPEN,O#product_category#0
product_category#1605,1605,AUTOLAMPEN,O#product_category#0
product_category#1606,1606,AUTOLAMPEN,O#product_category#0
product_category#1607,1607,AUTOLAMPEN,O#product_category#0
product_category#1608,1608,AUTOLAMPEN,O#product_category#0
product_category#1609,1609,AUTOLAMPEN,O#product_category#0
product_category#1610,1610,AUTOLAMPEN,O#product_category#0
product_category#1611,1611,AUTOLAMPEN,O#product_category#0
product_category#1612,1612,AUTOLAMPEN,O#product_category#0
product_category#1613,1613,AUTOLAMPEN,O#product_category#0
product_category#1614,1614,AUTOLAMPEN,O#product_category#0
product_category#1615,1615,AUTOLAMPEN,O#product_category#0
product_category#1616,1616,AUTOLAMPEN,O#product_category#0
product_category#1618,1618,AUTOLAMPEN,O#product_category#0
product_category#1622,1622,AUTOLAMPEN,O#product_category#0
product_category#1624,1624,AUTOLAMPEN,O#product_category#0
product_category#1626,1626,AUTOLAMPEN,O#product_category#0
product_category#1699,1699,AUTOLAMPEN,O#product_category#0
product_category#1700,1700,AUTOELEK.KAB/INST,O#product_category#0
product_category#1701,1701,AUTOELEK.KAB/INST,O#product_category#0
product_category#1702,1702,AUTOELEK.KAB/INST,O#product_category#0
product_category#1703,1703,AUTOELEK.KAB/INST,O#product_category#0
product_category#1704,1704,AUTOELEK.KAB/INST,O#product_category#0
product_category#1705,1705,AUTOELEK.KAB/INST,O#product_category#0
product_category#1706,1706,AUTOELEK.KAB/INST,O#product_category#0
product_category#1707,1707,AUTOELEK.KAB/INST,O#product_category#0
product_category#1708,1708,AUTOELEK.KAB/INST,O#product_category#0
product_category#1709,1709,AUTOELEK.KAB/INST,O#product_category#0
product_category#1710,1710,AUTOELEK.KAB/INST,O#product_category#0
product_category#1711,1711,AUTOELEK.KAB/INST,O#product_category#0
product_category#1712,1712,AUTOELEK.KAB/INST,O#product_category#0
product_category#1713,1713,AUTOELEK.KAB/INST,O#product_category#0
product_category#1714,1714,AUTOELEK.KAB/INST,O#product_category#0
product_category#1715,1715,AUTOELEK.KAB/INST,O#product_category#0
product_category#1716,1716,AUTOELEK.KAB/INST,O#product_category#0
product_category#1717,1717,AUTOELEK.KAB/INST,O#product_category#0
product_category#1718,1718,AUTOELEK.KAB/INST,O#product_category#0
product_category#1719,1719,AUTOELEK.KAB/INST,O#product_category#0
product_category#1720,1720,AUTOELEK.KAB/INST,O#product_category#0
product_category#1722,1722,AUTOELEK.KAB/INST,O#product_category#0
product_category#1724,1724,AUTOELEK.KAB/INST,O#product_category#0
product_category#1725,1725,AUTOELEKTRIK,O#product_category#0
product_category#1730,1730,AUTOELEK.KAB/INST,O#product_category#0
product_category#1731,1731,AUTOELEK.KAB/INST,O#product_category#0
product_category#1732,1732,AUTOELEK.KAB/INST,O#product_category#0
product_category#1733,1733,AUTOELEKTRIK,O#product_category#0
product_category#1770,1770,AUTOELEK.HELLA AUST.,O#product_category#0
product_category#1779,1779,WISCHERMOTOR AUSTAU.,O#product_category#0
product_category#1799,1799,AUTOELEK.KAB/INST,O#product_category#0
product_category#1800,1800,HELLA SONSTIGE/NATO,O#product_category#0
product_category#1810,1810,HELLA A,O#product_category#0
product_category#1811,1811,HELLA B,O#product_category#0
product_category#1812,1812,HELLA C,O#product_category#0
product_category#1813,1813,HELLA E,O#product_category#0
product_category#1814,1814,HELLA F,O#product_category#0
product_category#1815,1815,HELLA K,O#product_category#0
product_category#1816,1816,HELLA L,O#product_category#0
product_category#1817,1817,HELLA M,O#product_category#0
product_category#1818,1818,HELLA N,O#product_category#0
product_category#1819,1819,HELLA P,O#product_category#0
product_category#1820,1820,HELLA Q,O#product_category#0
product_category#1821,1821,HELLA S,O#product_category#0
product_category#1822,1822,HELLA T,O#product_category#0
product_category#1823,1823,HELLA D,O#product_category#0
product_category#1824,1824,HELLA W,O#product_category#0
product_category#1825,1825,HELLA X,O#product_category#0
product_category#1826,1826,HELLA G,O#product_category#0
product_category#1827,1827,HELLA H,O#product_category#0
product_category#1828,1828,HELLA R,O#product_category#0
product_category#1829,1829,HELLA U,O#product_category#0
product_category#1840,1840,HELLA A -1,O#product_category#0
product_category#1841,1841,HELLA A -5DA,O#product_category#0
product_category#1842,1842,HELLA 1842 -6NW,O#product_category#0
product_category#1900,1900,NEUE WARENGRUPPE,O#product_category#0
product_category#1901,1901,AGR-VENTILE,O#product_category#0
product_category#1903,1903,LEERLAUFREGELVENTILE,O#product_category#0
product_category#1980,1980,EINSPRITZSY.M.AUSTA.,O#product_category#0
product_category#1981,1981,EINSPRITZSY.O.AUSTA.,O#product_category#0
product_category#1982,1982,EINSPRITZSY.M.AUSTA.,O#product_category#0
product_category#1983,1983,EINSPRITZSY.O.AUSTA.,O#product_category#0
product_category#1984,1984,EINSPRITZSY.O.AUSTA.,O#product_category#0
product_category#1985,1985,EINSPRITZSYSTEM,O#product_category#0
product_category#1998,1998,EINSPRITZSY.M.AUSTA.,O#product_category#0
product_category#1999,1999,EINSPRITZSY.O.AUSTA.,O#product_category#0
product_category#3910,3910,ALUFELGEN,O#product_category#0
product_category#2000,2000,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2001,2001,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2002,2002,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2003,2003,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2004,2004,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2005,2005,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2006,2006,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2007,2007,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2008,2008,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2009,2009,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2010,2010,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2011,2011,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2012,2012,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2013,2013,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2014,2014,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2015,2015,SCHEIBENBREMSBELAEGE,O#product_category#0
product_category#2016,2016,SCHEIBENBREMSBELAEGE,O#product_category#0
